Data;Ora;Valore;Tipo;ID staz
1994-07-17;17:25;48;max;00251
1994-07-18;1:05;-23;min;00251
1994-07-18;8:15;28;max;00251
1994-07-18;12:30;11;min;00251
1994-07-18;18:45;54;max;00251
1994-07-19;2:45;-21;min;00251
1994-07-19;9:25;39;max;00251
1994-07-19;14:15;15;min;00251
1994-07-19;20:00;62;max;00251
1994-07-20;3:35;-29;min;00251
1994-07-20;10:30;43;max;00251
1994-07-20;15:00;8;min;00251
1994-07-20;20:45;67;max;00251
1994-07-21;4:10;-40;min;00251
1994-07-21;11:05;55;max;00251
1994-07-21;15:35;16;min;00251
1994-07-21;21:35;63;max;00251
1994-07-22;4:50;-52;min;00251
1994-07-22;11:40;59;max;00251
1994-07-22;16:55;4;min;00251
1994-07-22;22:30;59;max;00251
1994-07-23;5:10;-48;min;00251
1994-07-23;11:55;66;max;00251
1994-07-23;17:35;-8;min;00251
1994-07-23;22:50;56;max;00251
1994-07-24;5:15;-40;min;00251
1994-07-24;12:05;60;max;00251
1994-07-24;17:45;-10;min;00251
1994-07-24;23:30;55;max;00251
1994-07-25;5:45;-37;min;00251
1994-07-25;12:35;55;max;00251
1994-07-25;18:35;-8;min;00251
1994-07-25;0:00;55;max;00251
1994-07-26;6:25;-33;min;00251
1994-07-26;12:55;51;max;00251
1994-07-26;18:45;-4;min;00251
1994-07-27;0:15;44;max;00251
1994-07-27;6:50;-32;min;00251
1994-07-27;14:00;52;max;00251
1994-07-27;19:55;-2;min;00251
1994-07-28;0:45;38;max;00251
1994-07-28;7:00;-29;min;00251
1994-07-28;14:05;49;max;00251
1994-07-28;20:10;4;min;00251
1994-07-29;1:00;23;max;00251
1994-07-29;6:30;-13;min;00251
1994-07-29;14:45;49;max;00251
1994-07-29;21:45;3;min;00251
1994-07-30;2:30;15;max;00251
1994-07-30;7:10;2;min;00251
1994-07-30;15:40;46;max;00251
1994-07-30;23:55;-1;min;00251
1994-07-31;5:50;16;max;00251
1994-07-31;8:25;15;min;00251
1994-07-31;17:00;46;max;00251
1994-08-01;0:45;-2;min;00251
1994-08-01;7:25;23;max;00251
1994-08-01;9:50;22;min;00251
1994-08-01;18:25;49;max;00251
1994-08-02;2:15;-9;min;00251
1994-08-02;8:04;31;max;00251
1994-08-02;12:35;17;min;00251
1994-08-02;18:55;52;max;00251
1994-08-03;2:55;-23;min;00251
1994-08-03;9:30;34;max;00251
1994-08-03;13:55;12;min;00251
1994-08-03;20:00;55;max;00251
1994-08-04;3:30;-36;min;00251
1994-08-04;9:55;41;max;00251
1994-08-04;14:55;6;min;00251
1994-08-04;21:00;58;max;00251
1994-08-05;4:00;-44;min;00251
1994-08-05;10:25;51;max;00251
1994-08-05;15:40;1;min;00251
1994-08-05;21:20;62;max;00251
1994-08-06;4:15;-45;min;00251
1994-08-06;10:50;55;max;00251
1994-08-06;16:15;-2;min;00251
1994-08-06;21:55;60;max;00251
1994-08-07;4:45;-42;min;00251
1994-08-07;11:20;63;max;00251
1994-08-07;16:50;-1;min;00251
1994-08-07;22:30;63;max;00251
1994-08-08;5:10;-37;min;00251
1994-08-08;11:50;65;max;00251
1994-08-08;17:35;-4;min;00251
1994-08-08;23:15;63;max;00251
1994-08-09;5:55;-35;min;00251
1994-08-09;12:20;67;max;00251
1994-08-09;18:10;-5;min;00251
1994-08-09;23:55;63;max;00251
1994-08-10;6:15;-28;min;00251
1994-08-10;13:00;72;max;00251
1994-08-10;18:45;1;min;00251
1994-08-11;0:15;63;max;00251
1994-08-11;6:35;-13;min;00251
1994-08-11;13:15;68;max;00251
1994-08-11;19:35;1;min;00251
1994-08-12;1:00;48;max;00251
1994-08-12;7:25;-12;min;00251
1994-08-12;13:50;57;max;00251
1994-08-12;20:35;6;min;00251
1994-08-13;1:45;32;max;00251
1994-08-13;7:20;-5;min;00251
1994-08-13;15:05;60;max;00251
1994-08-13;22:10;8;min;00251
1994-08-14;2:30;22;max;00251
1994-08-14;5:50;16;min;00251
1994-08-14;15:40;55;max;00251
1994-08-15;0:05;-8;min;00251
1994-08-15;6:25;27;max;00251
1994-08-15;10:25;20;min;00251
1994-08-15;16:45;52;max;00251
1994-08-16;0:55;-18;min;00251
1994-08-16;9:25;33;max;00251
1994-08-16;13:00;24;min;00251
1994-08-16;18:05;43;max;00251
1994-08-17;2:30;-28;min;00251
1994-08-17;9:25;48;max;00251
1994-08-17;14:20;12;min;00251
1994-08-17;19:50;58;max;00251
1994-08-18;2:45;-23;min;00251
1994-08-18;9:45;75;max;00251
1994-08-18;15:50;16;min;00251
1994-08-18;20:35;67;max;00251
1994-08-19;3:05;-33;min;00251
1994-08-19;10:25;63;max;00251
1994-08-19;15:40;7;min;00251
1994-08-19;21:05;60;max;00251
1994-08-20;4:15;-23;min;00251
1994-08-20;10:50;67;max;00251
1994-08-20;17:00;-5;min;00251
1994-08-20;22:35;66;max;00251
1994-08-21;4:50;-28;min;00251
1994-08-21;11:10;64;max;00251
1994-08-21;17:00;-12;min;00251
1994-08-21;22:50;67;max;00251
1994-08-22;5:15;-33;min;00251
1994-08-22;11:45;62;max;00251
1994-08-22;17:25;-8;min;00251
1994-08-22;23:15;62;max;00251
1994-08-23;5:45;-36;min;00251
1994-08-23;12:15;59;max;00251
1994-08-23;18:00;-8;min;00251
1994-08-23;23:25;55;max;00251
1994-08-24;5:50;-28;min;00251
1994-08-24;12:55;66;max;00251
1994-08-24;18:40;-1;min;00251
1994-08-24;23:50;60;max;00251
1994-08-25;5:50;-21;min;00251
1994-08-25;12:40;80;max;00251
1994-08-25;19:20;6;min;00251
1994-08-25;23:35;41;max;00251
1994-08-26;6:00;4;min;00251
1994-08-26;13:50;64;max;00251
1994-08-26;20:40;-2;min;00251
1994-08-27;1:35;39;max;00251
1994-08-27;6:50;0;min;00251
1994-08-27;13:10;55;max;00251
1994-08-27;20:50;-7;min;00251
1994-08-28;2:20;28;max;00251
1994-08-28;7:00;6;min;00251
1994-08-28;13:15;55;max;00251
1994-08-28;21:05;4;min;00251
1994-08-29;13:40;40;max;00251
1994-08-30;0:05;7;min;00251
1994-08-30;7:20;36;max;00251
1994-08-30;11:50;27;min;00251
1994-08-30;17:55;43;max;00251
1994-08-31;2:20;-4;min;00251
1994-08-31;8:25;39;max;00251
1994-08-31;11:50;20;min;00251
1994-08-31;19:40;49;max;00251
1994-09-01;3:15;-12;min;00251
1994-09-01;8:35;41;max;00251
1994-09-01;14:00;14;min;00251
1994-09-01;19:45;57;max;00251
1994-09-02;2:45;-21;min;00251
1994-09-02;9:20;52;max;00251
1994-09-02;14:50;8;min;00251
1994-09-02;20:05;61;max;00251
1994-09-03;3:45;-40;min;00251
1994-09-03;9:45;75;max;00251
1994-09-03;15:50;0;min;00251
1994-09-03;21:05;60;max;00251
1994-09-04;3:15;-25;min;00251
1994-09-04;9:40;71;max;00251
1994-09-04;16:15;-8;min;00251
1994-09-04;21:55;59;max;00251
1994-09-05;4:15;-23;min;00251
1994-09-05;10:45;63;max;00251
1994-09-05;16:55;-16;min;00251
1994-09-05;22:50;63;max;00251
1994-09-06;5:05;-32;min;00251
1994-09-06;11:15;68;max;00251
1994-09-06;17:20;-21;min;00251
1994-09-06;23:20;63;max;00251
1994-09-07;5:25;-33;min;00251
1994-09-07;11:40;70;max;00251
1994-09-07;17:55;-19;min;00251
1994-09-07;23:40;57;max;00251
1994-09-08;6:00;-25;min;00251
1994-09-08;12:15;72;max;00251
1994-09-08;18:05;-5;min;00251
1994-09-09;0:25;64;max;00251
1994-09-09;6:25;-4;min;00251
1994-09-09;12:40;75;max;00251
1994-09-09;18:45;-7;min;00251
1994-09-10;0:05;43;max;00251
1994-09-10;6:30;-8;min;00251
1994-09-10;13:00;67;max;00251
1994-09-10;20:30;-5;min;00251
1994-09-11;1:30;27;max;00251
1994-09-11;6:50;8;min;00251
1994-09-11;13:40;59;max;00251
1994-09-11;21:35;-7;min;00251
1994-09-12;14:50;51;max;00251
1994-09-12;23:10;-5;min;00251
1994-09-13;7:45;40;max;00251
1994-09-13;11:50;33;min;00251
1994-09-13;17:25;49;max;00251
1994-09-14;2:10;-2;min;00251
1994-09-14;8:20;55;max;00251
1994-09-14;10:25;48;min;00251
1994-09-14;18:30;90;max;00251
1994-09-15;2:35;8;min;00251
1994-09-15;7:35;36;max;00251
1994-09-15;8:55;32;min;00251
1994-09-15;11:10;37;max;00251
1994-09-15;13:50;29;min;00251
1994-09-15;19:55;68;max;00251
1994-09-16;3:25;-28;min;00251
1994-09-16;10:40;57;max;00251
1994-09-16;15:25;20;min;00251
1994-09-16;20:30;70;max;00251
1994-09-17;4:15;-31;min;00251
1994-09-17;10:55;72;max;00251
1994-09-17;16:05;6;min;00251
1994-09-17;21:05;54;max;00251
1994-09-18;3:30;-18;min;00251
1994-09-18;10:10;78;max;00251
1994-09-18;16:45;-7;min;00251
1994-09-18;22:15;56;max;00251
1994-09-19;3:55;-10;min;00251
1994-09-19;10:45;76;max;00251
1994-09-19;16:50;-13;min;00251
1994-09-19;22:40;59;max;00251
1994-09-20;4:45;-16;min;00251
1994-09-20;11:10;72;max;00251
1994-09-20;17:20;-15;min;00251
1994-09-20;23:25;72;max;00251
1994-09-21;5:00;-12;min;00251
1994-09-21;11:05;78;max;00251
1994-09-21;17:20;-12;min;00251
1994-09-21;23:25;68;max;00251
1994-09-22;5:20;-4;min;00251
1994-09-22;11:20;72;max;00251
1994-09-22;17:50;-9;min;00251
1994-09-22;23:35;54;max;00251
1994-09-23;6:00;-7;min;00251
1994-09-23;12:10;63;max;00251
1994-09-23;18:30;-15;min;00251
1994-09-24;0:30;46;max;00251
1994-09-24;5:40;-5;min;00251
1994-09-24;12:25;68;max;00251
1994-09-24;18:50;-7;min;00251
1994-09-25;0:50;46;max;00251
1994-09-25;5:55;4;min;00251
1994-09-25;12:10;59;max;00251
1994-09-25;19:35;-5;min;00251
1994-09-26;1:15;32;max;00251
1994-09-26;5:50;15;min;00251
1994-09-26;12:40;52;max;00251
1994-09-26;20:50;4;min;00251
1994-09-27;4:50;34;max;00251
1994-09-27;7:35;30;min;00251
1994-09-27;13:05;46;max;00251
1994-09-27;22:20;1;min;00251
1994-09-28;4:45;34;max;00251
1994-09-28;8:50;28;min;00251
1994-09-28;15:55;35;max;00251
1994-09-28;0:00;-2;min;00251
1994-09-29;7:55;39;max;00251
1994-09-29;13:55;16;min;00251
1994-09-29;18:15;31;max;00251
1994-09-30;1:05;-12;min;00251
1994-09-30;8:10;47;max;00251
1994-09-30;15:55;8;min;00251
1994-09-30;20:05;44;max;00251
1994-10-01;2:10;-20;min;00251
1994-10-01;8:20;59;max;00251
1994-10-01;14:25;1;min;00251
1994-10-01;19:55;54;max;00251
1994-10-02;2:30;-23;min;00251
1994-10-02;9:00;62;max;00251
1994-10-02;15:20;-2;min;00251
1994-10-02;20:30;62;max;00251
1994-10-03;3:05;-20;min;00251
1994-10-03;9:35;79;max;00251
1994-10-03;15:55;-7;min;00251
1994-10-03;21:45;70;max;00251
1994-10-04;4:05;-16;min;00251
1994-10-04;10:10;84;max;00251
1994-10-04;16:20;-20;min;00251
1994-10-04;22:20;67;max;00251
1994-10-05;4:20;-6;min;00251
1994-10-05;10:40;81;max;00251
1994-10-05;17:10;-33;min;00251
1994-10-05;23:15;67;max;00251
1994-10-06;5:05;-21;min;00251
1994-10-06;11:15;76;max;00251
1994-10-06;17:35;-39;min;00251
1994-10-06;23:15;48;max;00251
1994-10-07;5:25;-25;min;00251
1994-10-07;11:30;72;max;00251
1994-10-07;18:10;-25;min;00251
1994-10-08;0:20;47;max;00251
1994-10-08;5:40;-5;min;00251
1994-10-08;11:55;64;max;00251
1994-10-08;19:00;-31;min;00251
1994-10-09;1:15;28;max;00251
1994-10-09;6:40;-1;min;00251
1994-10-09;12:30;52;max;00251
1994-10-09;19:30;-33;min;00251
1994-10-10;2:35;20;max;00251
1994-10-10;7:05;3;min;00251
1994-10-10;12:35;39;max;00251
1994-10-10;20:35;-34;min;00251
1994-10-11;13:00;25;max;00251
1994-10-11;22:00;-28;min;00251
1994-10-12;7:00;32;max;00251
1994-10-12;13:05;9;min;00251
1994-10-12;16:10;12;max;00251
1994-10-12;23:30;-21;min;00251
1994-10-13;7:40;40;max;00251
1994-10-13;13:55;-2;min;00251
1994-10-13;18:25;19;max;00251
1994-10-14;0:45;-23;min;00251
1994-10-14;8:15;45;max;00251
1994-10-14;14:35;-13;min;00251
1994-10-14;19:40;27;max;00251
1994-10-15;1:40;-21;min;00251
1994-10-15;8:30;55;max;00251
1994-10-15;15:10;-18;min;00251
1994-10-15;20:45;41;max;00251
1994-10-16;2:35;-20;min;00251
1994-10-16;8:55;60;max;00251
1994-10-16;15:15;-25;min;00251
1994-10-16;21:15;49;max;00251
1994-10-17;3:00;-21;min;00251
1994-10-17;9:00;59;max;00251
1994-10-17;15:35;-28;min;00251
1994-10-17;21:30;52;max;00251
1994-10-18;3:30;-12;min;00251
1994-10-18;9:55;67;max;00251
1994-10-18;16:20;-25;min;00251
1994-10-18;22:05;49;max;00251
1994-10-19;3:55;-16;min;00251
1994-10-19;10:20;68;max;00251
1994-10-19;16:55;-25;min;00251
1994-10-19;22:45;53;max;00251
1994-10-20;4:15;-8;min;00251
1994-10-20;10:20;79;max;00251
1994-10-20;17:20;-20;min;00251
1994-10-20;23:25;56;max;00251
1994-10-21;4:30;7;min;00251
1994-10-21;11:05;82;max;00251
1994-10-21;18:05;-12;min;00251
1994-10-22;0:10;63;max;00251
1994-10-22;5:05;8;min;00251
1994-10-22;11:10;78;max;00251
1994-10-22;18:00;-8;min;00251
1994-10-23;0:40;62;max;00251
1994-10-23;5:50;22;min;00251
1994-10-23;11:30;76;max;00251
1994-10-23;18:15;0;min;00251
1994-10-24;0:50;70;max;00251
1994-10-24;6:10;31;min;00251
1994-10-24;11:50;81;max;00251
1994-10-24;19:10;7;min;00251
1994-10-25;1:40;62;max;00251
1994-10-25;6:20;31;min;00251
1994-10-25;12:35;72;max;00251
1994-10-25;19:25;11;min;00251
1994-10-26;2:30;56;max;00251
1994-10-26;6:50;44;min;00251
1994-10-26;12:25;67;max;00251
1994-10-26;20:05;25;min;00251
1994-10-27;2:20;54;max;00251
1994-10-27;5:05;48;min;00251
1994-10-27;6:20;49;max;00251
1994-10-27;10:50;41;min;00251
1994-10-27;12:05;43;max;00251
1994-10-27;22:35;22;min;00251
1994-10-28;6:00;55;max;00251
1994-10-28;12:35;31;min;00251
1994-10-28;19:35;71;max;00251
1994-10-29;1:55;27;min;00251
1994-10-29;6:35;68;max;00251
1994-10-29;13:30;4;min;00251
1994-10-29;20:00;72;max;00251
1994-10-30;1:35;8;min;00251
1994-10-30;7:05;63;max;00251
1994-10-30;13:30;-1;min;00251
1994-10-30;19:55;66;max;00251
1994-10-31;2:05;-5;min;00251
1994-10-31;7:55;63;max;00251
1994-10-31;14:30;-4;min;00251
1994-10-31;20:30;55;max;00251
1994-11-01;2:40;-14;min;00251
1994-11-01;9:00;73;max;00251
1994-11-01;15:50;-18;min;00251
1994-11-01;21:30;54;max;00251
1994-11-02;3:10;-15;min;00251
1994-11-02;9:30;80;max;00251
1994-11-02;16:15;-36;min;00251
1994-11-02;22:15;52;max;00251
1994-11-03;3:30;-8;min;00251
1994-11-03;9:55;78;max;00251
1994-11-03;16:55;-40;min;00251
1994-11-03;23:15;53;max;00251
1994-11-04;4:35;-5;min;00251
1994-11-04;10:35;78;max;00251
1994-11-04;17:30;-44;min;00251
1994-11-04;0:00;57;max;00251
1994-11-05;5:10;4;min;00251
1994-11-05;11:05;76;max;00251
1994-11-05;18:05;-34;min;00251
1994-11-06;0:40;63;max;00251
1994-11-06;5:25;27;min;00251
1994-11-06;12:00;105;max;00251
1994-11-06;20:05;27;min;00251
1994-11-07;0:40;63;max;00251
1994-11-07;6:30;14;min;00251
1994-11-07;12:50;86;max;00251
1994-11-07;19:50;-4;min;00251
1994-11-08;1:50;43;max;00251
1994-11-08;6:10;33;min;00251
1994-11-08;12:45;78;max;00251
1994-11-08;20:30;-3;min;00251
1994-11-09;4:55;55;max;00251
1994-11-09;8:55;49;min;00251
1994-11-09;12:55;59;max;00251
1994-11-09;21:00;0;min;00251
1994-11-10;6:05;73;max;00251
1994-11-10;11:25;52;min;00251
1994-11-10;15:30;72;max;00251
1994-11-10;22:30;27;min;00251
1994-11-11;6:15;79;max;00251
1994-11-11;12:45;27;min;00251
1994-11-11;17:55;63;max;00251
1994-11-12;0:35;27;min;00251
1994-11-12;6:25;67;max;00251
1994-11-12;13:15;19;min;00251
1994-11-12;19:25;58;max;00251
1994-11-13;0:45;9;min;00251
1994-11-13;7:45;64;max;00251
1994-11-13;14:30;6;min;00251
1994-11-13;20:00;46;max;00251
1994-11-14;1:25;8;min;00251
1994-11-14;8:10;76;max;00251
1994-11-14;15:15;-5;min;00251
1994-11-14;21:00;49;max;00251
1994-11-15;2:15;9;min;00251
1994-11-15;8:04;79;max;00251
1994-11-15;15:55;-17;min;00251
1994-11-15;22:00;56;max;00251
1994-11-16;3:00;11;min;00251
1994-11-16;8:55;73;max;00251
1994-11-16;16:00;-25;min;00251
1994-11-16;22:00;63;max;00251
1994-11-17;3:30;12;min;00251
1994-11-17;9:40;75;max;00251
1994-11-17;16:15;-23;min;00251
1994-11-17;22:30;63;max;00251
1994-11-18;4:10;8;min;00251
1994-11-18;9:55;71;max;00251
1994-11-18;16:45;-21;min;00251
1994-11-18;23:05;63;max;00251
1994-11-19;4:25;12;min;00251
1994-11-19;10:10;73;max;00251
1994-11-19;17:35;-34;min;00251
1994-11-19;23:50;54;max;00251
1994-11-20;4:50;8;min;00251
1994-11-20;10:30;65;max;00251
1994-11-20;17:50;-37;min;00251
1994-11-21;0:30;47;max;00251
1994-11-21;5:35;7;min;00251
1994-11-21;11:15;60;max;00251
1994-11-21;18:10;-36;min;00251
1994-11-22;1:05;49;max;00251
1994-11-22;6:10;11;min;00251
1994-11-22;11:20;52;max;00251
1994-11-22;18:30;-33;min;00251
1994-11-23;1:30;36;max;00251
1994-11-23;6:50;12;min;00251
1994-11-23;12:05;43;max;00251
1994-11-23;19:20;-23;min;00251
1994-11-24;2:15;47;max;00251
1994-11-24;8:00;10;min;00251
1994-11-24;12:40;36;max;00251
1994-11-24;19:40;-23;min;00251
1994-11-25;3:15;35;max;00251
1994-11-25;8:50;9;min;00251
1994-11-25;13:10;20;max;00251
1994-11-25;20:50;-15;min;00251
1994-11-26;4:30;38;max;00251
1994-11-26;11:00;4;min;00251
1994-11-26;15:05;11;max;00251
1994-11-26;22:45;-13;min;00251
1994-11-27;6:10;44;max;00251
1994-11-27;13:25;-5;min;00251
1994-11-27;18:40;16;max;00251
1994-11-28;0:05;-15;min;00251
1994-11-28;6:40;52;max;00251
1994-11-28;13:55;-23;min;00251
1994-11-28;19:40;22;max;00251
1994-11-29;0:45;-15;min;00251
1994-11-29;7:15;58;max;00251
1994-11-29;14:40;-36;min;00251
1994-11-29;20:40;32;max;00251
1994-11-30;1:40;-7;min;00251
1994-11-30;8:00;61;max;00251
1994-11-30;15:45;-47;min;00251
1994-11-30;21:45;43;max;00251
1994-12-01;2:55;-8;min;00251
1994-12-01;8:45;65;max;00251
1994-12-01;15:50;-58;min;00251
1994-12-01;22:30;41;max;00251
1994-12-02;3:35;-10;min;00251
1994-12-02;9:25;59;max;00251
1994-12-02;16:40;-58;min;00251
1994-12-02;23:05;41;max;00251
1994-12-03;4:20;-13;min;00251
1994-12-03;10:15;57;max;00251
1994-12-03;17:00;-64;min;00251
1994-12-03;0:00;38;max;00251
1994-12-04;5:10;-8;min;00251
1994-12-04;10:50;59;max;00251
1994-12-04;17:55;-56;min;00251
1994-12-05;0:40;43;max;00251
1994-12-05;5:45;-5;min;00251
1994-12-05;11:35;59;max;00251
1994-12-05;18:25;-47;min;00251
1994-12-06;1:35;50;max;00251
1994-12-06;6:35;4;min;00251
1994-12-06;12:05;56;max;00251
1994-12-06;18:45;-37;min;00251
1994-12-07;1:50;47;max;00251
1994-12-07;7:25;7;min;00251
1994-12-07;12:10;42;max;00251
1994-12-07;19:25;-32;min;00251
1994-12-08;3:10;45;max;00251
1994-12-08;8:45;11;min;00251
1994-12-08;13:10;28;max;00251
1994-12-08;19:40;-23;min;00251
1994-12-09;4:15;49;max;00251
1994-12-09;10:35;9;min;00251
1994-12-09;14:25;20;max;00251
1994-12-09;20:25;-8;min;00251
1994-12-10;5:05;55;max;00251
1994-12-10;12:30;3;min;00251
1994-12-10;14:50;9;max;00251
1994-12-10;22:25;-10;min;00251
1994-12-11;6:20;50;max;00251
1994-12-11;13:50;-8;min;00251
1994-12-11;18:20;9;max;00251
1994-12-11;22:45;-5;min;00251
1994-12-12;6:55;53;max;00251
1994-12-12;14:25;-21;min;00251
1994-12-12;20:35;19;max;00251
1994-12-13;0:20;4;min;00251
1994-12-13;7:10;55;max;00251
1994-12-13;14:50;-29;min;00251
1994-12-13;21:25;31;max;00251
1994-12-14;1:30;15;min;00251
1994-12-14;7:35;59;max;00251
1994-12-14;15:25;-31;min;00251
1994-12-14;21:55;47;max;00251
1994-12-15;2:50;11;min;00251
1994-12-15;8:20;62;max;00251
1994-12-15;16:05;-47;min;00251
1994-12-15;22:15;45;max;00251
1994-12-16;3:00;6;min;00251
1994-12-16;8:55;56;max;00251
1994-12-16;16:05;-48;min;00251
1994-12-16;22:55;48;max;00251
1994-12-17;3:50;4;min;00251
1994-12-17;9:15;54;max;00251
1994-12-17;16:15;-48;min;00251
1994-12-17;23:10;51;max;00251
1994-12-18;4:35;-1;min;00251
1994-12-18;9:50;49;max;00251
1994-12-18;16:50;-42;min;00251
1994-12-18;23:35;52;max;00251
1994-12-19;5:05;-1;min;00251
1994-12-19;10:55;56;max;00251
1994-12-19;17:25;-29;min;00251
1994-12-20;0:25;64;max;00251
1994-12-20;5:05;28;min;00251
1994-12-20;11:15;85;max;00251
1994-12-20;18:15;-5;min;00251
1994-12-21;1:00;68;max;00251
1994-12-21;5:40;32;min;00251
1994-12-21;11:35;78;max;00251
1994-12-21;18:55;-10;min;00251
1994-12-22;1:20;63;max;00251
1994-12-22;6:35;24;min;00251
1994-12-22;12:15;71;max;00251
1994-12-22;19:40;-15;min;00251
1994-12-23;2:40;68;max;00251
1994-12-23;6:45;51;min;00251
1994-12-23;12:50;87;max;00251
1994-12-23;20:20;-9;min;00251
1994-12-24;3:40;71;max;00251
1994-12-24;9:00;52;min;00251
1994-12-24;12:30;58;max;00251
1994-12-24;20:05;-5;min;00251
1994-12-25;4:50;80;max;00251
1994-12-25;20:35;0;min;00251
1994-12-26;4:40;76;max;00251
1994-12-26;12:55;-8;min;00251
1994-12-26;18:15;19;max;00251
1994-12-26;21:10;12;min;00251
1994-12-27;4:55;59;max;00251
1994-12-27;12:45;-25;min;00251
1994-12-27;20:25;38;max;00251
1994-12-28;0:45;19;min;00251
1994-12-28;6:15;62;max;00251
1994-12-28;13:15;-18;min;00251
1994-12-28;20:30;51;max;00251
1994-12-29;1:30;11;min;00251
1994-12-29;7:15;59;max;00251
1994-12-29;15:05;-25;min;00251
1994-12-29;21:45;51;max;00251
1994-12-30;2:25;11;min;00251
1994-12-30;8:50;76;max;00251
1994-12-30;15:45;-18;min;00251
1994-12-30;22:30;72;max;00251
1994-12-31;3:30;20;min;00251
1994-12-31;9:15;96;max;00251
1994-12-31;16:45;-32;min;00251
1994-12-31;23:05;65;max;00251
