Data;Ora solare;Valore;Tipo;;
2010-08-02;06:50;3; min;;
2010-08-02;14:30;66; max;;
2010-08-02;22:05;6; min;;
2010-08-03;04:50;29; max;;
2010-08-03;07:40;24; min;;
2010-08-03;14:50;62; max;;
2010-08-03;22:05;8; min;;
2010-08-04;17:10;51; max;;
2010-08-05;01:00;6; min;;
2010-08-05;09:15;51; max;;
2010-08-05;13:55;43; min;;
2010-08-05;18:35;72; max;;
2010-08-06;02:20;-4; min;;
2010-08-06;10:10;63; max;;
2010-08-06;14:20;39; min;;
2010-08-06;19:45;75; max;;
2010-08-07;03:20;-18; min;;
2010-08-07;10:00;64; max;;
2010-08-07;14:50;27; min;;
2010-08-07;20:25;72; max;;
2010-08-08;03:50;-29; min;;
2010-08-08;10:10;62; max;;
2010-08-08;15:40;14; min;;
2010-08-08;21:30;72; max;;
2010-08-09;04:20;-32; min;;
2010-08-09;11:15;64; max;;
2010-08-09;16:25;6; min;;
2010-08-09;22:20;73; max;;
2010-08-10;05:05;-34; min;;
2010-08-10;11:35;68; max;;
2010-08-10;17:15;2; min;;
2010-08-10;23:00;72; max;;
2010-08-11;05:35;-32; min;;
2010-08-11;12:15;74; max;;
2010-08-11;17:50;1; min;;
2010-08-11;23:35;71; max;;
2010-08-12;06:00;-24; min;;
2010-08-12;12:40;79; max;;
2010-08-12;18:50;5; min;;
2010-08-13;00:15;63; max;;
2010-08-13;06:30;-18; min;;
2010-08-13;13:15;80; max;;
2010-08-13;19:35;2; min;;
2010-08-14;00:45;50; max;;
2010-08-14;06:30;-11; min;;
2010-08-14;13:35;76; max;;
2010-08-14;19:15;4; min;;
2010-08-15;01:00;54; max;;
2010-08-15;06:50;15; min;;
2010-08-15;13:20;62; max;;
2010-08-15;20:10;4; min;;
2010-08-16;02:50;35; max;;
2010-08-16;07:55;17; min;;
2010-08-16;14:20;51; max;;
2010-08-16;22:00;5; min;;
2010-08-17;04:10;31; max;;
2010-08-17;08:35;19; min;;
2010-08-17;16:00;57; max;;
2010-08-18;01:50;15; min;;
2010-08-18;18:05;56; max;;
2010-08-19;02:40;-5; min;;
2010-08-19;09:35;47; max;;
2010-08-19;13:35;28; min;;
2010-08-19;19:35;62; max;;
2010-08-20;02:55;-19; min;;
2010-08-20;10:05;47; max;;
2010-08-20;14:35;20; min;;
2010-08-20;19:45;58; max;;
2010-08-21;03:10;-24; min;;
2010-08-21;09:55;51; max;;
2010-08-21;15:10;14; min;;
2010-08-21;20:25;53; max;;
2010-08-22;03:35;-24; min;;
2010-08-22;10:30;59; max;;
2010-08-22;16:00;11; min;;
2010-08-22;21:30;59; max;;
2010-08-23;04:05;-22; min;;
2010-08-23;10:50;68; max;;
2010-08-23;16:35;6; min;;
2010-08-23;22:05;69; max;;
2010-08-24;04:30;-12; min;;
2010-08-24;11:10;72; max;;
2010-08-24;16:30;10; min;;
2010-08-24;22:35;74; max;;
2010-08-25;05:05;-13; min;;
2010-08-25;11:25;70; max;;
2010-08-25;17:15;3; min;;
2010-08-25;23:10;72; max;;
2010-08-26;05:25;-16; min;;
2010-08-26;11:50;68; max;;
2010-08-26;17:50;3; min;;
2010-08-26;23:25;69; max;;
2010-08-27;05:45;-10; min;;
2010-08-27;12:20;77; max;;
2010-08-27;18:05;14; min;;
2010-08-27;23:50;71; max;;
2010-08-28;06:00;-4; min;;
2010-08-28;12:40;76; max;;
2010-08-28;17:55;15; min;;
2010-08-29;00:35;74; max;;
2010-08-29;06:15;-2; min;;
2010-08-29;14:10;79; max;;
2010-08-29;19:40;7; min;;
2010-08-30;00:45;53; max;;
2010-08-30;06:10;11; min;;
2010-08-30;13:30;89; max;;
2010-08-30;20:20;18; min;;
2010-08-31;00:40;41; max;;
2010-08-31;06:50;5; min;;
2010-08-31;13:00;76; max;;
2010-08-31;22:00;6; min;;
2010-09-01;02:25;26; max;;
2010-09-01;05:30;20; min;;
2010-09-01;13:25;65; max;;
2010-09-01;23:10;6; min;;
2010-09-02;15:20;61; max;;
2010-09-03;00:40;1; min;;
2010-09-03;07:55;52; max;;
2010-09-03;14:45;44; min;;
2010-09-03;18:40;55; max;;
2010-09-04;01:30;-9; min;;
2010-09-04;09:10;54; max;;
2010-09-04;14:35;29; min;;
2010-09-04;20:00;61; max;;
2010-09-05;03:00;-23; min;;
2010-09-05;09:35;66; max;;
2010-09-05;15:00;14; min;;
2010-09-05;20:35;67; max;;
2010-09-06;03:20;-26; min;;
2010-09-06;10:15;69; max;;
2010-09-06;16:00;11; min;;
2010-09-06;21:20;70; max;;
2010-09-07;04:00;-27; min;;
2010-09-07;10:45;79; max;;
2010-09-07;16:45;10; min;;
2010-09-07;22:05;81; max;;
2010-09-08;04:30;-12; min;;
2010-09-08;11:35;98; max;;
2010-09-08;17:15;16; min;;
2010-09-08;23:05;83; max;;
2010-09-09;05:00;-14; min;;
2010-09-09;11:45;89; max;;
2010-09-09;17:55;4; min;;
2010-09-09;23:20;63; max;;
2010-09-10;05:15;-17; min;;
2010-09-10;12:05;90; max;;
2010-09-10;18:45;-4; min;;
2010-09-11;00:10;52; max;;
2010-09-11;05:25;-5; min;;
2010-09-11;12:10;87; max;;
2010-09-11;18:55;-11; min;;
2010-09-12;00:40;48; max;;
2010-09-12;05:35;9; min;;
2010-09-12;12:25;78; max;;
2010-09-12;19:25;-4; min;;
2010-09-13;01:50;47; max;;
2010-09-13;06:20;24; min;;
2010-09-13;12:55;74; max;;
2010-09-13;19:50;3; min;;
2010-09-14;02:20;43; max;;
2010-09-14;06:45;30; min;;
2010-09-14;13:25;62; max;;
2010-09-14;21:15;7; min;;
2010-09-15;14:15;59; max;;
2010-09-15;22:30;21; min;;
2010-09-16;09:25;56; max;;
2010-09-16;13:35;44; min;;
2010-09-16;18:20;53; max;;
2010-09-17;01:35;18; min;;
2010-09-17;09:10;68; max;;
2010-09-17;14:30;38; min;;
2010-09-17;19:55;60; max;;
2010-09-18;02:20;8; min;;
2010-09-18;09:00;71; max;;
2010-09-18;15:05;29; min;;
2010-09-18;20:25;77; max;;
2010-09-19;03:05;9; min;;
2010-09-19;09:15;80; max;;
2010-09-19;15:20;26; min;;
2010-09-19;20:30;69; max;;
2010-09-20;03:25;-4; min;;
2010-09-20;09:45;66; max;;
2010-09-20;15:40;11; min;;
2010-09-20;21:20;64; max;;
2010-09-21;03:50;-13; min;;
2010-09-21;10:45;75; max;;
2010-09-21;16:20;6; min;;
2010-09-21;21:50;63; max;;
2010-09-22;03:50;-14; min;;
2010-09-22;10:35;80; max;;
2010-09-22;16:45;2; min;;
2010-09-22;22:05;60; max;;
2010-09-23;04:00;-5; min;;
2010-09-23;10:45;81; max;;
2010-09-23;17:05;-3; min;;
2010-09-23;23:00;64; max;;
2010-09-24;04:30;1; min;;
2010-09-24;11:15;86; max;;
2010-09-24;17:25;0; min;;
2010-09-24;23:40;87; max;;
2010-09-25;05:05;28; min;;
2010-09-25;10:55;100; max;;
2010-09-25;17:40;13; min;;
2010-09-25;23:45;78; max;;
2010-09-26;04:55;20; min;;
2010-09-26;11:55;94; max;;
2010-09-26;18:25;17; min;;
2010-09-27;00:05;74; max;;
2010-09-27;05:50;31; min;;
2010-09-27;12:05;94; max;;
2010-09-27;19:05;15; min;;
2010-09-28;01:05;69; max;;
2010-09-28;06:10;24; min;;
2010-09-28;12:05;82; max;;
2010-09-28;19:20;14; min;;
2010-09-29;01:20;53; max;;
2010-09-29;06:05;25; min;;
2010-09-29;13:15;74; max;;
2010-09-29;19:45;18; min;;
2010-09-30;03:25;49; max;;
2010-09-30;06:50;40; min;;
2010-09-30;12:45;69; max;;
2010-09-30;21:55;17; min;;
2010-10-01;13:10;64; max;;
2010-10-02;00:15;11; min;;
2010-10-02;07:50;61; max;;
2010-10-02;13:50;40; min;;
2010-10-02;17:50;53; max;;
2010-10-03;01:15;-2; min;;
2010-10-03;08:20;67; max;;
2010-10-03;14:15;23; min;;
2010-10-03;19:50;60; max;;
2010-10-04;02:00;-7; min;;
2010-10-04;08:50;79; max;;
2010-10-04;14:30;23; min;;
2010-10-04;20:45;86; max;;
2010-10-05;02:45;19; min;;
2010-10-05;09:00;107; max;;
2010-10-05;15:25;20; min;;
2010-10-05;21:25;83; max;;
2010-10-06;03:45;-11; min;;
2010-10-06;09:45;88; max;;
2010-10-06;16:10;-3; min;;
2010-10-06;22:10;72; max;;
2010-10-07;03:50;-3; min;;
2010-10-07;10:30;90; max;;
2010-10-07;16:45;-10; min;;
2010-10-07;22:50;68; max;;
2010-10-08;04:20;1; min;;
2010-10-08;10:40;90; max;;
2010-10-08;17:30;-14; min;;
2010-10-08;23:30;61; max;;
2010-10-09;05:00;6; min;;
2010-10-09;11:05;88; max;;
2010-10-09;18:00;-20; min;;
2010-10-10;00:35;59; max;;
2010-10-10;05:30;16; min;;
2010-10-10;11:30;86; max;;
2010-10-10;18:30;-12; min;;
2010-10-11;00:45;63; max;;
2010-10-11;05:25;30; min;;
2010-10-11;12:00;87; max;;
2010-10-11;19:00;8; min;;
2010-10-12;01:40;55; max;;
2010-10-12;06:10;31; min;;
2010-10-12;12:50;76; max;;
2010-10-12;20:15;13; min;;
2010-10-13;02:00;53; max;;
2010-10-13;06:15;41; min;;
2010-10-13;13:25;81; max;;
2010-10-13;21:05;20; min;;
2010-10-14;13:50;75; max;;
2010-10-14;21:50;23; min;;
2010-10-15;08:55;75; max;;
2010-10-16;00:15;30; min;;
2010-10-16;08:05;84; max;;
2010-10-16;14:50;45; min;;
2010-10-16;18:40;63; max;;
2010-10-17;00:40;29; min;;
2010-10-17;08:35;93; max;;
2010-10-17;14:40;39; min;;
2010-10-17;19:25;65; max;;
2010-10-18;01:50;29; min;;
2010-10-18;08:40;85; max;;
2010-10-18;15:00;26; min;;
2010-10-18;20:55;69; max;;
2010-10-19;02:30;22; min;;
2010-10-19;09:25;95; max;;
2010-10-19;15:35;28; min;;
2010-10-19;21:00;84; max;;
2010-10-20;02:50;27; min;;
2010-10-20;09:20;100; max;;
2010-10-20;15:40;27; min;;
2010-10-20;21:20;84; max;;
2010-10-21;03:25;25; min;;
2010-10-21;09:45;94; max;;
2010-10-21;16:30;10; min;;
2010-10-21;22:05;69; max;;
2010-10-22;03:35;12; min;;
2010-10-22;10:15;89; max;;
2010-10-22;17:05;-7; min;;
2010-10-22;22:50;69; max;;
2010-10-23;04:10;13; min;;
2010-10-23;10:20;86; max;;
2010-10-23;17:05;-15; min;;
2010-10-23;23:20;71; max;;
2010-10-24;04:40;19; min;;
2010-10-24;10:35;87; max;;
2010-10-24;17:25;-9; min;;
2010-10-24;23:55;77; max;;
2010-10-25;04:55;31; min;;
2010-10-25;10:50;102; max;;
2010-10-25;17:10;15; min;;
2010-10-26;00:15;77; max;;
2010-10-26;05:50;24; min;;
2010-10-26;11:35;80; max;;
2010-10-26;18:50;12; min;;
2010-10-27;00:30;58; max;;
2010-10-27;05:25;22; min;;
2010-10-27;12:25;80; max;;
2010-10-27;20:10;0; min;;
2010-10-28;02:00;44; max;;
2010-10-28;06:15;28; min;;
2010-10-28;12:50;68; max;;
2010-10-28;20:15;-12; min;;
2010-10-29;04:20;47; max;;
2010-10-29;07:05;39; min;;
2010-10-29;12:15;59; max;;
2010-10-29;20:50;1; min;;
2010-10-30;05:20;60; max;;
2010-10-30;22:40;12; min;;
2010-10-31;06:40;80; max;;
2010-10-31;12:55;56; min;;
2010-10-31;18:20;76; max;;
2010-11-01;00:00;38; min;;
2010-11-01;06:40;102; max;;
2010-11-01;14:35;38; min;;
2010-11-01;19:45;91; max;;
2010-11-02;01:05;32; min;;
2010-11-02;07:15;101; max;;
2010-11-02;14:30;19; min;;
2010-11-02;20:25;77; max;;
2010-11-03;02:15;19; min;;
2010-11-03;08:35;93; max;;
2010-11-03;15:10;10; min;;
2010-11-03;20:50;67; max;;
2010-11-04;02:55;5; min;;
2010-11-04;09:05;83; max;;
2010-11-04;16:10;-8; min;;
2010-11-04;22:00;57; max;;
2010-11-05;03:25;0; min;;
2010-11-05;09:40;83; max;;
2010-11-05;16:50;-28; min;;
2010-11-05;23:05;52; max;;
2010-11-06;04:00;1; min;;
2010-11-06;10:05;84; max;;
2010-11-06;17:15;-32; min;;
2010-11-06;23:30;58; max;;
2010-11-07;04:15;18; min;;
2010-11-07;10:35;89; max;;
2010-11-07;17:25;-7; min;;
2010-11-08;00:10;87; max;;
2010-11-08;05:20;44; min;;
2010-11-08;11:20;104; max;;
2010-11-08;17:45;10; min;;
2010-11-09;01:05;90; max;;
2010-11-09;05:50;47; min;;
2010-11-09;11:45;106; max;;
2010-11-09;19:00;27; min;;
2010-11-10;00:45;75; max;;
2010-11-10;05:40;55; min;;
2010-11-10;12:30;114; max;;
2010-11-10;20:55;26; min;;
2010-11-11;05:55;72; max;;
2010-11-11;07:20;70; min;;
2010-11-11;12:15;92; max;;
2010-11-11;20:35;11; min;;
2010-11-12;04:15;77; max;;
2010-11-12;08:25;65; min;;
2010-11-12;12:10;75; max;;
2010-11-12;20:35;19; min;;
2010-11-13;05:45;78; max;;
2010-11-13;12:10;51; min;;
2010-11-13;14:10;53; max;;
2010-11-13;20:45;26; min;;
2010-11-14;06:00;78; max;;
2010-11-14;13:40;35; min;;
2010-11-14;18:20;44; max;;
2010-11-14;22:35;31; min;;
2010-11-15;06:35;77; max;;
2010-11-15;13:45;27; min;;
2010-11-15;19:50;59; max;;
2010-11-16;00:00;41; min;;
2010-11-16;07:35;94; max;;
2010-11-16;14:00;41; min;;
2010-11-16;20:05;82; max;;
2010-11-17;01:55;37; min;;
2010-11-17;08:25;91; max;;
2010-11-17;14:55;33; min;;
2010-11-17;20:25;81; max;;
2010-11-18;01:55;36; min;;
2010-11-18;08:55;104; max;;
2010-11-18;15:25;28; min;;
2010-11-18;21:10;81; max;;
2010-11-19;02:10;48; min;;
2010-11-19;08:50;114; max;;
2010-11-19;16:25;6; min;;
2010-11-19;22:40;75; max;;
2010-11-20;03:25;45; min;;
2010-11-20;09:10;98; max;;
2010-11-20;16:30;-8; min;;
2010-11-20;23:15;89; max;;
2010-11-21;04:10;51; min;;
2010-11-21;09:50;103; max;;
2010-11-21;16:45;5; min;;
2010-11-22;00:10;122; max;;
2010-11-22;05:45;73; min;;
2010-11-22;10:15;103; max;;
2010-11-22;16:40;9; min;;
2010-11-22;23:40;106; max;;
2010-11-23;05:20;51; min;;
2010-11-23;10:50;102; max;;
2010-11-23;17:20;22; min;;
2010-11-24;00:00;92; max;;
2010-11-24;05:20;49; min;;
2010-11-24;11:50;104; max;;
2010-11-24;19:05;18; min;;
2010-11-25;01:30;84; max;;
2010-11-25;05:55;49; min;;
2010-11-25;12:25;108; max;;
2010-11-25;19:40;13; min;;
2010-11-26;02:10;82; max;;
2010-11-26;05:40;64; min;;
2010-11-26;11:40;111; max;;
2010-11-26;20:10;24; min;;
2010-11-27;02:05;64; max;;
2010-11-27;06:25;38; min;;
2010-11-27;13:10;93; max;;
2010-11-27;21:30;17; min;;
2010-11-28;14:25;95; max;;
2010-11-28;23:25;27; min;;
2010-11-29;06:15;100; max;;
2010-11-29;14:25;56; min;;
2010-11-29;16:50;63; max;;
2010-11-29;23:20;16; min;;
2010-11-30;07:35;95; max;;
2010-11-30;13:35;41; min;;
2010-11-30;18:00;73; max;;
2010-12-01;00:05;26; min;;
2010-12-01;07:40;111; max;;
2010-12-01;14:15;56; min;;
2010-12-01;19:55;85; max;;
2010-12-02;01:10;49; min;;
2010-12-02;08:50;117; max;;
2010-12-02;16:00;29; min;;
2010-12-02;22:05;71; max;;
2010-12-03;02:10;43; min;;
2010-12-03;08:55;136; max;;
2010-12-03;16:50;-1; min;;
2010-12-03;22:35;65; max;;
2010-12-04;01:45;51; min;;
2010-12-04;08:55;122; max;;
2010-12-04;16:45;-16; min;;
2010-12-04;23:55;71; max;;
2010-12-05;03:50;54; min;;
2010-12-05;09:15;94; max;;
2010-12-05;16:50;-22; min;;
2010-12-06;00:15;92; max;;
2010-12-06;04:55;48; min;;
2010-12-06;10:30;92; max;;
2010-12-06;17:20;6; min;;
2010-12-07;00:00;106; max;;
2010-12-07;05:30;47; min;;
2010-12-07;10:55;93; max;;
2010-12-07;17:45;13; min;;
2010-12-08;00:50;87; max;;
2010-12-08;05:20;49; min;;
2010-12-08;11:15;101; max;;
2010-12-08;18:15;18; min;;
2010-12-09;01:25;88; max;;
2010-12-09;06:20;52; min;;
2010-12-09;12:05;100; max;;
2010-12-09;19:35;4; min;;
2010-12-10;01:10;66; max;;
2010-12-10;06:50;29; min;;
2010-12-10;11:40;74; max;;
2010-12-10;19:00;-4; min;;
2010-12-11;02:55;57; max;;
2010-12-11;06:45;44; min;;
2010-12-11;12:20;56; max;;
2010-12-11;20:15;-9; min;;
2010-12-12;04:25;76; max;;
2010-12-12;11:00;44; min;;
2010-12-12;14:20;50; max;;
2010-12-12;20:20;10; min;;
2010-12-13;04:30;87; max;;
2010-12-13;19:20;14; min;;
2010-12-14;04:10;74; max;;
2010-12-14;13:05;8; min;;
2010-12-14;18:05;32; max;;
2010-12-14;22:00;25; min;;
2010-12-15;05:10;63; max;;
2010-12-15;13:40;2; min;;
2010-12-15;20:40;41; max;;
2010-12-16;00:20;35; min;;
2010-12-16;06:25;61; max;;
2010-12-16;14:05;-7; min;;
2010-12-16;20:50;49; max;;
2010-12-17;01:15;25; min;;
2010-12-17;07:40;71; max;;
2010-12-17;14:20;10; min;;
2010-12-17;21:55;77; max;;
2010-12-18;02:45;45; min;;
2010-12-18;08:00;84; max;;
2010-12-18;15:30;-14; min;;
2010-12-18;22:05;70; max;;
2010-12-19;03:00;38; min;;
2010-12-19;08:30;78; max;;
2010-12-19;15:55;-9; min;;
2010-12-19;22:50;77; max;;
2010-12-20;04:00;37; min;;
2010-12-20;09:35;80; max;;
2010-12-20;16:40;-8; min;;
2010-12-20;23:20;77; max;;
2010-12-21;04:40;29; min;;
2010-12-21;10:25;85; max;;
2010-12-21;17:05;-13; min;;
2010-12-21;23:55;77; max;;
2010-12-22;04:50;32; min;;
2010-12-22;11:05;100; max;;
2010-12-22;18:05;-3; min;;
2010-12-23;00:35;80; max;;
2010-12-23;05:05;45; min;;
2010-12-23;12:00;123; max;;
2010-12-23;18:40;35; min;;
2010-12-24;01:40;144; max;;
2010-12-24;07:40;83; min;;
2010-12-24;11:55;114; max;;
2010-12-24;18:55;9; min;;
2010-12-25;02:20;114; max;;
2010-12-25;08:00;58; min;;
2010-12-25;12:20;87; max;;
2010-12-25;19:20;25; min;;
2010-12-26;02:20;103; max;;
2010-12-26;08:15;52; min;;
2010-12-26;13:10;79; max;;
2010-12-26;20:20;26; min;;
2010-12-27;03:05;84; max;;
2010-12-27;09:30;27; min;;
2010-12-27;14:45;54; max;;
2010-12-27;21:20;12; min;;
2010-12-28;04:00;68; max;;
2010-12-28;10:35;22; min;;
2010-12-28;15:00;44; max;;
2010-12-28;21:10;19; min;;
2010-12-29;05:05;71; max;;
2010-12-29;13:25;16; min;;
2010-12-29;20:30;36; max;;
2010-12-29;23:50;29; min;;
2010-12-30;06:05;72; max;;
2010-12-30;14:45;-4; min;;
2010-12-30;20:55;41; max;;
2010-12-31;00:15;29; min;;
2010-12-31;07:00;73; max;;
2010-12-31;14:20;-15; min;;
2010-12-31;21:50;52; max;;
;;;;;
;;;;;
